Position,Track Name,Artist,Streams,URL,country
23,Amrikkka,Shabjdeed,30937,https://open.spotify.com/track/55LLrj5aARUqCLoDEwAp7v,Egypt
24,Tayarat,3enba,29218,https://open.spotify.com/track/55pEJb85n9e412CJtNugQN,Egypt
25,مع السلامة للي عايز يمشي,أوشا الصغير,28969,https://open.spotify.com/track/2scCDNMl7gNAhI7cLz8BRN,Egypt
26,drivers license,Olivia Rodrigo,28306,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,Egypt
27,3ayz Fin,Marwan Pablo,27902,https://open.spotify.com/track/0PmwGroz5BHqUSVpQgfZXX,Egypt
28,Mahrgan Ekhwaty,El Sawareekh,27844,https://open.spotify.com/track/44p2pP4M0J6ZlEEyIpQu6R,Egypt
29,سكرتي,Wegz,26732,https://open.spotify.com/track/3pY3PPvp77FNQq01n4UrS1,Egypt
30,Blinding Lights,The Weeknd,26322,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Egypt
31,Geb Felos,Molotof,25374,https://open.spotify.com/track/71T1Jdg4J5uNesxvFa9hzZ,Egypt
32,منحوس,Wegz,25203,https://open.spotify.com/track/3BvoCcikN9kzklSGjD2APf,Egypt
33,Ala Ba'ady,Afroto,24950,https://open.spotify.com/track/37Qs3XrDloB2ocXfAhVnmL,Egypt
34,لغبطيطا,Omar Kamal,24262,https://open.spotify.com/track/73wCLmIvEKJFU6aVHWsjjG,Egypt
35,Save Your Tears,The Weeknd,24203,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,Egypt
36,Arcade,Duncan Laurence,24036,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,Egypt
37,علي راحتي,Wegz,23829,https://open.spotify.com/track/7ovuIttxBRyuJepLizxnbJ,Egypt
38,كله طار فالمطار,Hoda Bondok,23595,https://open.spotify.com/track/4Ie7oOIUQkXvh1fHBsSlOg,Egypt
39,Whoopty,CJ,23428,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,Egypt
40,مش مسيكب,Shehab,23268,https://open.spotify.com/track/53YaSCGeoisD1W1BrtoIeN,Egypt
41,البوصلة ضاعت,Marwan Moussa,23109,https://open.spotify.com/track/3OFejsaM3NDkclJg3rjWI2,Egypt
42,Hob Ghalat,Mahmoud El Esseily,22976,https://open.spotify.com/track/3ET2kl0MzSO89bFMcno7QD,Egypt
43,Bel Salama - Lorry Pt. 2 Remix,Molotof,22947,https://open.spotify.com/track/1OFqfSFPRN5hqTXz0WnUZB,Egypt
44,Ana Mesh Naguib Sawiris,Mohamed Kammah,22209,https://open.spotify.com/track/6x2NGy1xES5Ujzk2kNKIrd,Egypt
45,Amaken El Sahar,Amr Diab,22088,https://open.spotify.com/track/7lYXrmbJhunVGUYDGvZcL5,Egypt
46,Aladdin Lamp,Mohamed Ramadan,21853,https://open.spotify.com/track/3HKwxtEpjx7dEtQgkt588J,Egypt
47,Folklor,Marwan Pablo,21771,https://open.spotify.com/track/6e9POsatLdTrXO4j5Y9nxd,Egypt
48,Agans,Shehab,21748,https://open.spotify.com/track/5biDlrBER5BUecUfzsCf1E,Egypt
49,Tgely Sob7,Abyusif,21707,https://open.spotify.com/track/25EnykkWUwgKCSRgT0D2hG,Egypt
50,Sogara,Afroto,21533,https://open.spotify.com/track/3C6zfNQAGVjYFXaYg7xLTY,Egypt
51,Sit,Abyusif,20720,https://open.spotify.com/track/6iBsqxSqoJNvZ8gZciI8gQ,Egypt
52,Bel Bont El3areedh,Hussain Aljassmi,20661,https://open.spotify.com/track/4ZU4yHDLZcMcy8BF6Y89fu,Egypt
53,Hadal Ahbek,Issam Alnajjar,20091,https://open.spotify.com/track/0UdZzUSOLhqIFCU7wHWkgp,Egypt
54,انتي معلمه,Omar Kamal,20053,https://open.spotify.com/track/4hblFPAEyTcgaMnaBNjx5Q,Egypt
55,Han AlAn,Adham Nabulsi,20035,https://open.spotify.com/track/2MaVjzNUXijqQM9ULZMRzq,Egypt
56,مهرجان سور الجدعان,حوده بندق,19515,https://open.spotify.com/track/2kDMo3vCdzD5p5Z8F0lNiE,Egypt
57,Basha E3temed,Abyusif,19161,https://open.spotify.com/track/4QrQgRLngf3cKoEdu3s6RH,Egypt
58,16 Jib,Shabjdeed,19028,https://open.spotify.com/track/64wJRiECO8IJspAd9YF231,Egypt
59,كدا كدا,Wegz,18946,https://open.spotify.com/track/6nwosrtgAwdJghlDpqeKtM,Egypt
60,Ouly,Ahmed Kamel,18497,https://open.spotify.com/track/57c8QZu8dUXccqksQWp6b8,Egypt
61,نهاية العالم,Marwan Moussa,18412,https://open.spotify.com/track/1UBV1JRYrzWwzmFsEQq3Ea,Egypt
62,Ghalba,Abo El Anwar,18393,https://open.spotify.com/track/2101nlOflwj7dNOpa4PzUO,Egypt
63,Goal,Abo El Anwar,18277,https://open.spotify.com/track/5zR3Df2nGXxPNjBQMJmE2k,Egypt
64,Kaas - Freestyle,Marwan Pablo,18248,https://open.spotify.com/track/2Fbb3zoVgpNIM5WPrl08eY,Egypt
65,Hayaty Msh Tamam,Ramy Sabry,18196,https://open.spotify.com/track/5P1lXXSESjRau7dg9l6egg,Egypt
66,Ya Habibi,Mohamed Ramadan,18061,https://open.spotify.com/track/2sFUt05Px48xF7upMN4dGO,Egypt
67,Hazina,Sharmoofers,18026,https://open.spotify.com/track/3JLhpzsdRKu2XX40hWkAo0,Egypt
68,lovely (with Khalid),Billie Eilish,17998,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,Egypt
69,Kan Lak Ma'aya (Feat. Umm Kulthum),Cairokee,17495,https://open.spotify.com/track/6EVt050wg9TQv9HpSn0Ke3,Egypt
70,Msh Okay,Marwan Moussa,17351,https://open.spotify.com/track/7giqku8R3W9Rqx33TEJ0Hf,Egypt
71,Baskotaya M2armesha,Hassan Shakosh,17090,https://open.spotify.com/track/0ZW94xTUKrsNDXAYMsMXEv,Egypt
72,Elnaw Wy,Ahmed Santa,16893,https://open.spotify.com/track/41T7aUVQieLWoWfrcMYJKr,Egypt
73,Ghasheem,3enba,16737,https://open.spotify.com/track/1aCVsj9WeXLlj9psAGvw39,Egypt
74,Calling My Phone,Lil Tjay,16724,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,Egypt
75,Kolo Fil Saleem,Marwan Moussa,16680,https://open.spotify.com/track/3QKSR4hL4CAf6IObST8I9h,Egypt
76,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,16474,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,Egypt
77,2otta,Abyusif,16468,https://open.spotify.com/track/3QO2RONKXDtk5mBaQ91Uki,Egypt
78,اللقطة,Wegz,16432,https://open.spotify.com/track/7ogUW23u5nQFB3SaLQuijX,Egypt
79,Snowman,Sia,15685,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,Egypt
80,Ebn Elsyouf,Afroto,15523,https://open.spotify.com/track/3VrBggI4xQGP4PLItZwam5,Egypt
81,Therefore I Am,Billie Eilish,15409,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,Egypt
82,HIGHEST IN THE ROOM,Travis Scott,15192,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,Egypt
83,(تجار حرام (مع ويجز,DJ Totti,15148,https://open.spotify.com/track/0LmhNHemXk95xQGdT9pBPr,Egypt
84,هنا القاهرة,RoxyHits,15098,https://open.spotify.com/track/6VbsFyGgGufJoZC8mrmJO1,Egypt
85,Sunnet El Hayah (orange Ramadan 2020),Hussain Aljassmi,14844,https://open.spotify.com/track/4Yhx7H7UOXbwsyXwm8ASm7,Egypt
86,Someone You Loved,Lewis Capaldi,14409,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Egypt
87,Law,Mohammed Saeed,14143,https://open.spotify.com/track/6rB04mNPv6GJno2tabfyka,Egypt
88,Megatroll,Marwan Moussa,14136,https://open.spotify.com/track/7yaRmvr9gl3Gi8sPUqxdMq,Egypt
89,Adary,Afroto,14009,https://open.spotify.com/track/18vgXrkt2LuZDyT96YjB4B,Egypt
90,مفيش مانع,Lege-Cy,13968,https://open.spotify.com/track/7KLy4f8VCsiIEYr69mC4uZ,Egypt
91,Mood (feat. iann dior),24kGoldn,13889,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Egypt
92,The Business,Tiësto,13876,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,Egypt
93,Zay Manty,Amr Diab,13828,https://open.spotify.com/track/0sBlL6G2SWW34V0Ykwj8kc,Egypt
94,Falling,Trevor Daniel,13671,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,Egypt
95,Churchill,Batistuta,13618,https://open.spotify.com/track/1wFqECek3SoKzhAnAFGGvO,Egypt
96,Streets,Doja Cat,13608,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,Egypt
97,you broke me first,Tate McRae,13523,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Egypt
98,Sout Baga3,Shahyn,13517,https://open.spotify.com/track/2MDrmk5MyMv0mkOYGMrpNy,Egypt
99,Levitating (feat. DaBaby),Dua Lipa,13504,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Egypt
100,Mesa,Abyusif,13464,https://open.spotify.com/track/6jdmXmqrbCqLqwin2W0hmj,Egypt
101,Jaw Ard,Molotof,13441,https://open.spotify.com/track/4biJXjRjZM6drooWjaZeSa,Egypt
102,إتنين بليل,Lege-Cy,13435,https://open.spotify.com/track/6kG0pgi6lc00GzIB7OKX2j,Egypt
103,Ma'lesh,Hamza Namira,13127,https://open.spotify.com/track/1ztJ9Vd0WQjOaGmhNGi3P9,Egypt
104,Wa7ed Wa7ed,Abyusif,13023,https://open.spotify.com/track/3LGjJIBJVbPOeuYcYQUJBy,Egypt
105,Scoo Scoo,Abo El Anwar,12983,https://open.spotify.com/track/2c6A8Fh4z2hPumkD8RdkLH,Egypt
106,علي بابا,Wegz,12860,https://open.spotify.com/track/6k16npUb3Rg5ghdAHRPtrK,Egypt
107,Ya Abyad Ya Eswed,Cairokee,12843,https://open.spotify.com/track/7MJGLlPFKG1g2p4Sa5gZog,Egypt
108,Khalsana,Abo El Anwar,12669,https://open.spotify.com/track/1HUeRCTNBzBDUGZv8NqVkA,Egypt
109,Forsa Tanya - Music from the Original TV Series,Ramy Sabry,12546,https://open.spotify.com/track/3PvwLFsBlIwyKGXgHvHqmH,Egypt
110,W Lessa,Ramy Gamal,12536,https://open.spotify.com/track/11seWhJIAGkw3xn36trlFW,Egypt
111,Goosebumps - Remix,Travis Scott,12508,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,Egypt
112,باظت,Wegz,12500,https://open.spotify.com/track/7F8LONgC2ZMUfUd29s0fGh,Egypt
113,Nasseeny Leih,Tamer Hosny,12482,https://open.spotify.com/track/6EyveOpETSJBcdQgVCMSL5,Egypt
114,SAD!,XXXTENTACION,12469,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,Egypt
115,اهلاً اصحابي الواطين,Ahmed Moza,12457,https://open.spotify.com/track/5USHTcCSSR0IowR46lIVnL,Egypt
116,كان نفسي,Wegz,12442,https://open.spotify.com/track/4AvJP6kNoa6Cua3cqlZmCm,Egypt
117,Mosalsal Bermuda,Abyusif,12430,https://open.spotify.com/track/5jkTBUi5fmxeWjdfQBa7xR,Egypt
118,Elvaranda,Shahyn,12419,https://open.spotify.com/track/5WellK8qTZHROwvouT35uA,Egypt
119,Sindibad,Al Nather,12408,https://open.spotify.com/track/49Q9iUTUfl8ug3eDP9jMRO,Egypt
120,Dance Monkey,Tones And I,12351,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Egypt
121,E3sar Katrina,Abyusif,12324,https://open.spotify.com/track/7hVFtF0TqkGNy3Wx1oq5hP,Egypt
122,positions,Ariana Grande,12275,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Egypt
123,Ya Sattar,Mohamed Hamaki,12148,https://open.spotify.com/track/2IBZ2ROgyUewCGCgWAp1sq,Egypt
124,goosebumps,Travis Scott,12131,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Egypt
125,Adda El Kalam,Saad Lamjarred,12126,https://open.spotify.com/track/4IMYgmXkjzzOmbDNbQZnVe,Egypt
126,telepatía,Kali Uchis,12092,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,Egypt
127,Forsa,Double Zuksh,12008,https://open.spotify.com/track/6tl8bNghUgqnBvdXQS16l0,Egypt
128,Khalsana M3ako B Sheyaka,Samer Elmedany,11944,https://open.spotify.com/track/190c5N0OZmaTmppjsCgPDw,Egypt
129,Millionaire - Music from 100 Wesh TV Series,El Madfaagya,11930,https://open.spotify.com/track/7vuO4IR9VCoXa1NvlgOISv,Egypt
130,Cupid,Afroto,11912,https://open.spotify.com/track/03aR5zWoCr3d3MADuBCUEA,Egypt
131,El Waqaa El Akheera,Hamza Namira,11901,https://open.spotify.com/track/6KgOW42bkflGsl0WFT621g,Egypt
132,Feeh Nas,Hamza Namira,11868,https://open.spotify.com/track/6rc1TibXVDPdhf8iccVIDg,Egypt
133,Let Me Down Slowly,Alec Benjamin,11798,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,Egypt
134,Without Me,Halsey,11673,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,Egypt
135,Roses - Imanbek Remix,SAINt JHN,11658,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,Egypt
136,Moonlight,XXXTENTACION,11644,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,Egypt
137,The Box,Roddy Ricch,11606,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,Egypt
138,Ya Ana Ya La,Amr Diab,11559,https://open.spotify.com/track/1rsjYzcDbWQcSYm5lMiSOi,Egypt
139,SICKO MODE,Travis Scott,11466,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,Egypt
140,We're Good,Dua Lipa,11443,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,Egypt
141,SugarCrash!,ElyOtto,11351,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0,Egypt
142,Hope,XXXTENTACION,11303,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,Egypt
143,Dynamite,BTS,11294,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Egypt
144,bad guy,Billie Eilish,11291,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Egypt
145,Bella,Marwan Moussa,11249,https://open.spotify.com/track/7jVCIKobYvI5HZRWYcCM9L,Egypt
146,اي تي ام,Wegz,11095,https://open.spotify.com/track/5f9LkVShiWDnG5nVvZXNuu,Egypt
147,Mahragan Bent El Geran,Hassan Shakosh,11091,https://open.spotify.com/track/2vSLxBSZoK0eha4AuhZlXV,Egypt
148,Dari Ya Alby,Hamza Namira,11041,https://open.spotify.com/track/03OoXcz5TPOCyU6RTR1bgk,Egypt
149,Fesam,Abdelrahman Roshdy,11033,https://open.spotify.com/track/476NWPxhfXbZdXCDR7vuOp,Egypt
150,ستفلي فلوسي,Shehab,10957,https://open.spotify.com/track/7cIYAXTyHq64VdRo1INRbZ,Egypt
151,Leena Ra2sa,Carmen Soliman,10900,https://open.spotify.com/track/612qZheYzgDboDZGz2iJDv,Egypt
152,HOLIDAY,Lil Nas X,10853,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,Egypt
153,Okay,Abyusif,10751,https://open.spotify.com/track/6j4pWGDMo2zTwSYrufQiLi,Egypt
154,انا في حاجه هتجنني,7l2olo,10702,https://open.spotify.com/track/326wv1lze9tMWa8u4XUdaW,Egypt
155,the remedy for a broken heart (why am I so in love),XXXTENTACION,10678,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,Egypt
156,Betadeen,Lege-Cy,10649,https://open.spotify.com/track/5SSh0fKEEkyaBGOhQG47AE,Egypt
157,Deep End,Fousheé,10553,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,Egypt
158,Can We Kiss Forever?,Kina,10541,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,Egypt
159,ROCKSTAR (feat. Roddy Ricch),DaBaby,10482,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Egypt
160,فرعون,Marwan Moussa,10412,https://open.spotify.com/track/4LwPJbbnp3WsdGuwqc00NV,Egypt
161,CLOUDS,NF,10406,https://open.spotify.com/track/5UMMPHPp6vRP6ghPpSUOzp,Egypt
162,Jocelyn Flores,XXXTENTACION,10398,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,Egypt
163,Believer,Imagine Dragons,10324,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,Egypt
164,Lucid Dreams,Juice WRLD,10253,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,Egypt
165,Mel Bedaya,Mohamed Hamaki,10098,https://open.spotify.com/track/2j9B8YHcnxDwiDNZg6UXFl,Egypt
166,King El Le3ba,3enba,10089,https://open.spotify.com/track/7qYqjxcrZcNtD4qRpqD167,Egypt
167,Everybody Dies In Their Nightmares,XXXTENTACION,10019,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,Egypt
168,Goosebumps,HVME,9924,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,Egypt
169,Godzilla (feat. Juice WRLD),Eminem,9898,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,Egypt
170,Single,Sharmoofers,9838,https://open.spotify.com/track/29MbJ4ReqIZ2lduxiwp8Cd,Egypt
171,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,9772,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP,Egypt
172,Ayez Aamel Zayak,Amr Diab,9655,https://open.spotify.com/track/1usVEnSPWpaQ4DUZQyscLc,Egypt
173,death bed (coffee for your head),Powfu,9628,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,Egypt
174,everything i wanted,Billie Eilish,9496,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Egypt
175,NKD GLG,Al Nather,9485,https://open.spotify.com/track/0CRgG0KMoqW1IXdNdoswhF,Egypt
176,Get You The Moon (feat. Snøw),Kina,9459,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,Egypt
177,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,9435,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,Egypt
178,Megatron,Abyusif,9416,https://open.spotify.com/track/4gogr8keOF37bM0rdz81l2,Egypt
179,Oddam El Nas,Mohamed Hamaki,9409,https://open.spotify.com/track/2z1J38i6dM0v535hiwb3Y8,Egypt
180,Train Wreck,James Arthur,9373,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,Egypt
181,Bad boy,Marwa Loud,9285,https://open.spotify.com/track/0RE4crnT3jRms1xxVlEZx2,Egypt
182,34+35,Ariana Grande,9283,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Egypt
183,Good Days,SZA,9193,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,Egypt
184,Up,Cardi B,9189,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,Egypt
185,Khayef,Adham Nabulsi,9134,https://open.spotify.com/track/2ExMyvTPD9nsEBgq80zQQB,Egypt
186,Yemken,Abo El Anwar,9108,https://open.spotify.com/track/0diDhsqvKpkHoHZTpPawp1,Egypt
187,Prisoner (feat. Dua Lipa),Miley Cyrus,9092,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,Egypt
188,Oloolo Samah,Tamer Ashour,9073,https://open.spotify.com/track/6dyQ4108zdBsO3Ygdf4Mne,Egypt
189,Freon,Abyusif,9050,https://open.spotify.com/track/1A73D1plIVJ7L3WTSyfwlO,Egypt
190,Tesla,Marwan Moussa,9033,https://open.spotify.com/track/0htvkHTlXpui40I957NFUt,Egypt
191,DaY5a,Afroto,9024,https://open.spotify.com/track/05V7RavGedViEzzD4moNwK,Egypt
192,Mabtekbareesh,Ramy Gamal,9021,https://open.spotify.com/track/0Dh2iqqzTe807aO4yV2A9l,Egypt
193,El Gaw Gameel,Amr Diab,8940,https://open.spotify.com/track/34cxKNPLfXjXwsLnYDz1ez,Egypt
194,Don't Start Now,Dua Lipa,8911,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,Egypt
195,Madinet EL Mosta2bal,Double Zuksh,8907,https://open.spotify.com/track/1Oklqu0So4DhxqSnX82nk5,Egypt
196,Mabalash,Mohamed Hamaki,8895,https://open.spotify.com/track/40BMID1JwcJZYeTS1t6stp,Egypt
197,Howeh El Hob,Adham Nabulsi,8739,https://open.spotify.com/track/7o0v7fQ8SJKQjjA1kzSabX,Egypt
198,El Kessa Welly Kan,Hamza Namira,8728,https://open.spotify.com/track/1Bam7SlTs9OmOzOqKGn1sg,Egypt
199,Ghasb Annak,3enba,8715,https://open.spotify.com/track/3DIIX9WiJ34QTkELFsF2Yf,Egypt
200,WITHOUT YOU,The Kid LAROI,8706,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,Egypt
